ready_for_datastore,review_reason,path,relative_path,file_name,expected_file_name,destination_path,original_expected_file_name,expected_name,expected_date_token,date_source,destination_folder,destination_date_folder,expected_sector,sector_source,rename_status,spatial_status,spatial_query_source,spatial_sector_raw,spatial_sector,spatial_overlap_pct,spatial_overlap_count,spatial_all_matches,duplicate_expected_file_name,duplicate_sequence,duplicate_was_resolved,size_mb,modified_at
False,sin_regla_carpeta_destino|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,CL_MLP_PAO_IF_Ortho_26_05_08_Orejas17_Ruta-D-865.tif,,CL_MLP_PAO_IF_Ortho_26_05_08_Orejas17_Ruta-D-865.tif,CL_MLP_PAO_IF_Ortho_26_05_08_Orejas17_Ruta-D-865,26_05_08,date_dictionary,,26_05,Orejas17_Ruta-D-865,spatial_sector,ok,ok,query_fallback_invertida,Orejas17_Ruta-D-865,Orejas17_Ruta-D-865,97.98253101957289,6,Orejas17_Ruta-D-865:97.98|Oreja_17_NSTC_103p7_a_104p9:72.78|Oreja_17_NSTC_103p7_a_104p9_2f:62.68|Oreja_18_NSTC_104p9_a_105p6_2f:60.91|Oreja_18_NSTC_104p9_a_105p6:55.83|Orejas18:38.40,False,,False,47.647,2026-06-11 10:39:08
True,nombre_duplicado_resuelto|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-1.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-1.tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4.tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-1,26_05_07,date_dictionary,Chacay_El_Mauro_Drone,26_05,TORRES_E48_A_E84_PV4,spatial_sector,ok,ok,query_principal,TORRES_E48_A_E84_PV4,TORRES_E48_A_E84_PV4,100.00000702534622,14,TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:99.99|TORRE_E48_A_E84_PV4:96.89|TORRE_E48_A_E84_PV4:96.76|TORRES_E48_A_E84_PV4:42.74|TORRES_E48_A_E84_PV4:21.01|InstalacionesTipay:16.65|TORRES_E48_A_E84_PV4:15.47,True,1,True,62.129,2026-06-11 10:39:10
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,CL_MLP_PAO_IF_Ortho_26_05_09_EDT.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Puerto_Punta_Chungo_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_09_EDT.tif,CL_MLP_PAO_IF_Ortho_26_05_09_EDT.tif,CL_MLP_PAO_IF_Ortho_26_05_09_EDT,26_05_09,file_name,Puerto_Punta_Chungo_Drone,26_05,EDT,spatial_sector,ok,ok,query_principal,EDT,EDT,5.3640968687307,6,EDT:5.36|EDT:5.33|EDT:5.30|EDT:5.29|EDT:5.19|EDT:3.96,False,,False,32.658,2026-06-11 10:39:11
False,sin_regla_carpeta_destino|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,CL_MLP_PAO_IF_Ortho_26_05_08_DME_13.tif,,CL_MLP_PAO_IF_Ortho_26_05_08_DME_13.tif,CL_MLP_PAO_IF_Ortho_26_05_08_DME_13,26_05_08,date_dictionary,,26_05,DME_13,spatial_sector,ok,ok,query_fallback_invertida,DME_13,DME_13,99.99998201205666,2,DME_13:100.00|DME-13:100.00,False,,False,32.534,2026-06-11 10:39:15
False,sin_regla_carpeta_destino,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,CL_MLP_PAO_IF_Ortho_26_05_08_SRA-2-km-56p1-a-57p7-Area-2.tif,,CL_MLP_PAO_IF_Ortho_26_05_08_SRA-2-km-56p1-a-57p7-Area-2.tif,CL_MLP_PAO_IF_Ortho_26_05_08_SRA-2-km-56p1-a-57p7-Area-2,26_05_08,date_dictionary,,26_05,SRA-2-km-56p1-a-57p7-Area-2,spatial_sector,ok,ok,query_fallback_invertida,SRA-2-km-56p1-a-57p7-Area-2,SRA-2-km-56p1-a-57p7-Area-2,0.27019475443267665,1,SRA-2-km-56p1-a-57p7-Area-2:0.27,False,,False,348.052,2026-06-11 10:39:20
False,sin_regla_carpeta_destino,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,CL_MLP_PAO_IF_Ortho_26_05_08_NSTC_km_4p4_a_7p0.tif,,CL_MLP_PAO_IF_Ortho_26_05_08_NSTC_km_4p4_a_7p0.tif,CL_MLP_PAO_IF_Ortho_26_05_08_NSTC_km_4p4_a_7p0,26_05_08,date_dictionary,,26_05,NSTC_km_4p4_a_7p0,spatial_sector,ok,ok,query_fallback_invertida,NSTC_km_4p4_a_7p0,NSTC_km_4p4_a_7p0,100.00012714966896,1,NSTC_km_4p4_a_7p0:100.00,False,,False,2.235,2026-06-11 10:39:21
True,,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,CL_MLP_PAO_IF_Ortho_26_05_08_Chacay_El_Mauro_Drone.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_08_Chacay_El_Mauro_Drone.tif,CL_MLP_PAO_IF_Ortho_26_05_08_Chacay_El_Mauro_Drone.tif,CL_MLP_PAO_IF_Ortho_26_05_08_Chacay_El_Mauro_Drone,26_05_08,date_dictionary,Chacay_El_Mauro_Drone,26_05,Chacay_El_Mauro_Drone,spatial_sector,ok,ok,excepcion_espacial_manual,Chacay_El_Mauro_Drone,Chacay_El_Mauro_Drone,0.0,0,excepcion_manual:Chacay_El_Mauro_Drone,False,,False,36.005,2026-06-11 10:39:24
True,nombre_duplicado_resuelto|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-2.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-2.tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4.tif,CL_MLP_PAO_IF_Ortho_26_05_07_TORRES_E48_A_E84_PV4-2,26_05_07,date_dictionary,Chacay_El_Mauro_Drone,26_05,TORRES_E48_A_E84_PV4,spatial_sector,ok,ok,query_principal,TORRES_E48_A_E84_PV4,TORRES_E48_A_E84_PV4,99.99999100926865,10,TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:98.89|TORRES_E48_A_E84_PV4:98.18|TORRES_E48_A_E84_PV4:97.65|TORRES_E48_A_E84_PV4:97.64|TORRES_E48_A_E84_PV4:95.73|TORRES_E48_A_E84_PV4:95.72|TORRES_E48_A_E84_PV4:54.15|TORRE_E48_A_E84_PV4:28.01|TORRE_E48_A_E84_PV4:27.40,True,2,True,11.14,2026-06-11 10:39:24
False,sin_regla_carpeta_destino|cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,CL_MLP_PAO_IF_Ortho_26_05_08_SRA_2_km_54p6_a_56p1_Area-1.tif,,CL_MLP_PAO_IF_Ortho_26_05_08_SRA_2_km_54p6_a_56p1_Area-1.tif,CL_MLP_PAO_IF_Ortho_26_05_08_SRA_2_km_54p6_a_56p1_Area-1,26_05_08,date_dictionary,,26_05,SRA_2_km_54p6_a_56p1_Area-1,spatial_sector,ok,ok,query_fallback_invertida,SRA_2_km_54p6_a_56p1_Area-1,SRA_2_km_54p6_a_56p1_Area-1,99.99998082034105,3,SRA_2_km_54p6_a_56p1_Area-1:100.00|SRA2:31.27|SRA-2-53p2-a-54p6:1.04,False,,False,5.468,2026-06-11 10:39:25
False,sin_regla_carpeta_destino,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,CL_MLP_PAO_IF_Ortho_26_05_10_DME7_PA7_IF6.tif,,CL_MLP_PAO_IF_Ortho_26_05_10_DME7_PA7_IF6.tif,CL_MLP_PAO_IF_Ortho_26_05_10_DME7_PA7_IF6,26_05_10,date_dictionary,,26_05,DME7_PA7_IF6,spatial_sector,ok,ok,query_fallback_invertida,DME7_PA7_IF6,DME7_PA7_IF6,99.58346977467374,1,DME7_PA7_IF6:99.58,False,,False,3.543,2026-06-11 10:39:26
True,cruza_multiples_sectores,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,CL_MLP_PAO_IF_Ortho_26_05_29_EV1.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Chacay_El_Mauro_Drone\26_05\CL_MLP_PAO_IF_Ortho_26_05_29_EV1.tif,CL_MLP_PAO_IF_Ortho_26_05_29_EV1.tif,CL_MLP_PAO_IF_Ortho_26_05_29_EV1,26_05_29,file_name,Chacay_El_Mauro_Drone,26_05,EV1,spatial_sector,ok,ok,query_principal,EV1,EV1,49.79746003626564,16,EV1:49.80|EV1:49.54|EV1:49.39|EV1:48.37|EV1:48.23|EV1:47.81|EV1:45.34|EV1:40.26|EV1:39.55|EV1:39.55|EV1:39.52|EV1:39.49|EV1_1:39.34|EV1:39.29|EV1:39.02|EV1:21.11,False,,False,717.701,2026-05-30 15:12:22
