file_name,stem,extension,path,relative_path,size_mb,modified_at,match_key,exists_in_mosaic,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status
DJI_20260220104738_0005_V.JPG,DJI_20260220104738_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104738_0005_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104738_0005_V.JPG,0.83,2026-06-11 11:01:14,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104738_0005_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104738_0005_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104738_0005_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104738_0005_V,26_02_20,DJI_104738_0005_V,ok,False,,,,,nueva_candidata
DJI_20260220104741_0006_V.JPG,DJI_20260220104741_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104741_0006_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104741_0006_V.JPG,0.824,2026-06-11 11:01:14,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104741_0006_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104741_0006_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104741_0006_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104741_0006_V,26_02_20,DJI_104741_0006_V,ok,False,,,,,nueva_candidata
DJI_20260220104745_0007_V.JPG,DJI_20260220104745_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104745_0007_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104745_0007_V.JPG,0.801,2026-06-11 11:01:14,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104745_0007_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104745_0007_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104745_0007_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104745_0007_V,26_02_20,DJI_104745_0007_V,ok,False,,,,,nueva_candidata
DJI_20260220104748_0008_V.JPG,DJI_20260220104748_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104748_0008_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104748_0008_V.JPG,0.794,2026-06-11 11:01:14,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104748_0008_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104748_0008_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104748_0008_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104748_0008_V,26_02_20,DJI_104748_0008_V,ok,False,,,,,nueva_candidata
DJI_20260220104752_0009_V.JPG,DJI_20260220104752_0009_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104752_0009_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104752_0009_V.JPG,0.788,2026-06-11 11:01:14,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104752_0009_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104752_0009_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104752_0009_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104752_0009_V,26_02_20,DJI_104752_0009_V,ok,False,,,,,nueva_candidata
DJI_20260220104758_0010_V.JPG,DJI_20260220104758_0010_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104758_0010_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104758_0010_V.JPG,0.755,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104758_0010_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104758_0010_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104758_0010_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104758_0010_V,26_02_20,DJI_104758_0010_V,ok,False,,,,,nueva_candidata
DJI_20260220104801_0011_V.JPG,DJI_20260220104801_0011_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104801_0011_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104801_0011_V.JPG,0.745,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104801_0011_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104801_0011_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104801_0011_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104801_0011_V,26_02_20,DJI_104801_0011_V,ok,False,,,,,nueva_candidata
DJI_20260220104804_0012_V.JPG,DJI_20260220104804_0012_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104804_0012_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104804_0012_V.JPG,0.741,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104804_0012_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104804_0012_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104804_0012_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104804_0012_V,26_02_20,DJI_104804_0012_V,ok,False,,,,,nueva_candidata
DJI_20260220104807_0013_V.JPG,DJI_20260220104807_0013_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104807_0013_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104807_0013_V.JPG,0.733,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104807_0013_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104807_0013_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104807_0013_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104807_0013_V,26_02_20,DJI_104807_0013_V,ok,False,,,,,nueva_candidata
DJI_20260220104810_0014_V.JPG,DJI_20260220104810_0014_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104810_0014_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104810_0014_V.JPG,0.738,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104810_0014_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104810_0014_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104810_0014_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104810_0014_V,26_02_20,DJI_104810_0014_V,ok,False,,,,,nueva_candidata
DJI_20260220104815_0015_V.JPG,DJI_20260220104815_0015_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104815_0015_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104815_0015_V.JPG,0.787,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104815_0015_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104815_0015_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104815_0015_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104815_0015_V,26_02_20,DJI_104815_0015_V,ok,False,,,,,nueva_candidata
DJI_20260220104821_0016_V.JPG,DJI_20260220104821_0016_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104821_0016_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104821_0016_V.JPG,0.814,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104821_0016_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104821_0016_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104821_0016_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104821_0016_V,26_02_20,DJI_104821_0016_V,ok,False,,,,,nueva_candidata
DJI_20260220104824_0017_V.JPG,DJI_20260220104824_0017_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104824_0017_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104824_0017_V.JPG,0.815,2026-06-11 11:01:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104824_0017_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104824_0017_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104824_0017_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104824_0017_V,26_02_20,DJI_104824_0017_V,ok,False,,,,,nueva_candidata
DJI_20260220104829_0018_V.JPG,DJI_20260220104829_0018_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104829_0018_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104829_0018_V.JPG,0.816,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104829_0018_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104829_0018_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104829_0018_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104829_0018_V,26_02_20,DJI_104829_0018_V,ok,False,,,,,nueva_candidata
DJI_20260220104837_0019_V.JPG,DJI_20260220104837_0019_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104837_0019_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104837_0019_V.JPG,0.811,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104837_0019_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104837_0019_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104837_0019_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104837_0019_V,26_02_20,DJI_104837_0019_V,ok,False,,,,,nueva_candidata
DJI_20260220104842_0020_V.JPG,DJI_20260220104842_0020_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104842_0020_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104842_0020_V.JPG,0.786,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104842_0020_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104842_0020_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104842_0020_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104842_0020_V,26_02_20,DJI_104842_0020_V,ok,False,,,,,nueva_candidata
DJI_20260220104847_0021_V.JPG,DJI_20260220104847_0021_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104847_0021_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104847_0021_V.JPG,0.758,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104847_0021_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104847_0021_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104847_0021_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104847_0021_V,26_02_20,DJI_104847_0021_V,ok,False,,,,,nueva_candidata
DJI_20260220104850_0022_V.JPG,DJI_20260220104850_0022_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104850_0022_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104850_0022_V.JPG,0.736,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104850_0022_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104850_0022_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104850_0022_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104850_0022_V,26_02_20,DJI_104850_0022_V,ok,False,,,,,nueva_candidata
DJI_20260220104856_0023_V.JPG,DJI_20260220104856_0023_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104856_0023_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104856_0023_V.JPG,0.719,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104856_0023_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104856_0023_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104856_0023_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104856_0023_V,26_02_20,DJI_104856_0023_V,ok,False,,,,,nueva_candidata
DJI_20260220104902_0024_V.JPG,DJI_20260220104902_0024_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104902_0024_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104902_0024_V.JPG,0.78,2026-06-11 11:01:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104902_0024_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104902_0024_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104902_0024_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104902_0024_V,26_02_20,DJI_104902_0024_V,ok,False,,,,,nueva_candidata
DJI_20260220104915_0025_V.JPG,DJI_20260220104915_0025_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104915_0025_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104915_0025_V.JPG,0.875,2026-06-11 11:01:17,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104915_0025_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104915_0025_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104915_0025_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104915_0025_V,26_02_20,DJI_104915_0025_V,ok,False,,,,,nueva_candidata
DJI_20260220104921_0026_V.JPG,DJI_20260220104921_0026_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104921_0026_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104921_0026_V.JPG,0.929,2026-06-11 11:01:17,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104921_0026_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104921_0026_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104921_0026_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104921_0026_V,26_02_20,DJI_104921_0026_V,ok,False,,,,,nueva_candidata
DJI_20260220104930_0027_V.JPG,DJI_20260220104930_0027_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104930_0027_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104930_0027_V.JPG,1.106,2026-06-11 11:01:17,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104930_0027_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104930_0027_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104930_0027_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104930_0027_V,26_02_20,DJI_104930_0027_V,ok,False,,,,,nueva_candidata
DJI_20260220104935_0028_V.JPG,DJI_20260220104935_0028_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104935_0028_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104935_0028_V.JPG,1.022,2026-06-11 11:01:17,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104935_0028_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104935_0028_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104935_0028_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104935_0028_V,26_02_20,DJI_104935_0028_V,ok,False,,,,,nueva_candidata
DJI_20260220104939_0029_V.JPG,DJI_20260220104939_0029_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104939_0029_V.JPG,20260206_Geosupport_primera entrega\SOLO_JPG_02Jun26\GEOSP-TRN-001975\GS_AFD_Estacion de bombeo n°2\DJI_20260220104939_0029_V.JPG,0.991,2026-06-11 11:01:17,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_jpg_02jun26\geosp-trn-001975\gs_afd_estacion de bombeo n°2\dji_20260220104939_0029_v.jpg,False,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104939_0029_V,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104939_0029_V.tif,CL_MLP_PAO_IF_Ortho_26_02_20_DJI_104939_0029_V,26_02_20,DJI_104939_0029_V,ok,False,,,,,nueva_candidata
