file_name,stem,extension,path,relative_path,size_mb,modified_at,match_key,exists_in_mosaic,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,expected_sector_candidates,expected_stem_candidates,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status
GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,2.235,2026-06-11 10:39:21,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002577_1001-03-t-cs-202-5600-c-dw-11500[000].tif,False,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano
GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,36.005,2026-06-11 10:39:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002580_gs_ortofoto deposito patio pulmon.tif,False,,,,,,,,sin_fecha,False,,,,,sin_fecha
GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,11.14,2026-06-11 10:39:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002587_1001-03-t-cs-202-5600-c-dw-11504[000].tif,False,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano
GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,5.468,2026-06-11 10:39:25,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002588_1001-03-t-cs-202-5600-c-dw-11502[000].tif,False,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano
GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,3.543,2026-06-11 10:39:26,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002590_1001-03-t-cs-202-5600-c-dw-11506[000].tif,False,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano
SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,717.701,2026-05-30 15:12:22,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\sin_id_gs_ortofoto_estacion de valvulas n°1 (prioridad 14)_29_05_26_.tif,False,CL_MLP_PAO_IF_Ortho_26_05_29_sin_id_estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_sin_id_estacion_de_valvulas_n_1.tif,CL_MLP_PAO_IF_Ortho_26_05_29_sin_id_estacion_de_valvulas_n_1,26_05_29,sin_id_estacion_de_valvulas_n_1,sin_id_estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_sin_id_estacion_de_valvulas_n_1,ok,False,,,,,nueva_candidata
GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,79.159,2026-06-05 11:44:49,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002511_gs_ortofoto estación cabeceras (ec)_01_05_26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras.tif,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras,26_05_01,estacion_cabeceras,estacion_cabeceras|estacion_cabecera,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras|CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabecera,ok,False,,,,,nueva_candidata
GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,11.012,2026-06-05 11:44:50,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002545_gs_ortofoto_eb3_06-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,CL_MLP_PAO_IF_Ortho_26_05_06_eb3.tif,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,26_05_06,eb3,eb3,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,ok,False,,,,,nueva_candidata
GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,762.001,2026-06-05 11:44:57,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002546_gs_ortofoto_ssee_06-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_06_ssee,CL_MLP_PAO_IF_Ortho_26_05_06_ssee.tif,CL_MLP_PAO_IF_Ortho_26_05_06_ssee,26_05_06,ssee,ssee|subestacion-el-mauro_a_e35,CL_MLP_PAO_IF_Ortho_26_05_06_ssee|CL_MLP_PAO_IF_Ortho_26_05_06_subestacion-el-mauro_a_e35,ok,False,,,,,nueva_candidata
GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,640.965,2026-06-05 11:45:11,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002555_gs_ortofoto_tramo 2 línea 33 kv e-085 – e-125_06-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125.tif,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,26_05_06,tramo_2_linea_33_kv_e_085_e_125,tramo_2_linea_33_kv_e_085_e_125,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,ok,False,,,,,nueva_candidata
GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,63.628,2026-06-05 11:45:18,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002591_gs_ortofoto ed1_10-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,CL_MLP_PAO_IF_Ortho_26_05_10_ed1.tif,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,26_05_10,ed1,ed1,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,ok,False,,,,,nueva_candidata
GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,102.047,2026-06-05 11:45:22,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002592_gs_ortofoto_helipuerto mauro mlp_10-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp.tif,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp,26_05_10,helipuerto_mauro_mlp,helipuerto_mauro_mlp|helipuerto_mauro,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp|CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro,ok,False,,,,,nueva_candidata
GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,156.844,2026-06-05 11:45:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002593_gs_ortofoto_patio 19b_10-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b.tif,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,26_05_10,patio_19b,patio_19b,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,ok,False,,,,,nueva_candidata
GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,71.19,2026-06-05 11:45:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002603_ortofoto_cortada_em2_100526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_10_em2,CL_MLP_PAO_IF_Ortho_26_05_10_em2.tif,CL_MLP_PAO_IF_Ortho_26_05_10_em2,26_05_10,em2,em2,CL_MLP_PAO_IF_Ortho_26_05_10_em2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,3217.563,2026-06-05 11:45:59,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002604_gs_ortofoto_tramo 2 línea 33 kv e-048 – e-084_07-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084.tif,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,26_05_07,tramo_2_linea_33_kv_e_048_e_084,tramo_2_linea_33_kv_e_048_e_084,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,ok,False,,,,,nueva_candidata
GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,264.282,2026-06-05 11:46:07,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002606_gs_ortofoto_tramo 1 línea 33 kv e-125 – ml eb2_10-05-26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2.tif,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,26_05_10,tramo_1_linea_33_kv_e_125_ml_eb2,tramo_1_linea_33_kv_e_125_ml_eb2,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,531.553,2026-06-05 11:46:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002615_gs_ortofoto_estacion de monitoreo n°2_13-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2.tif,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2,26_05_13,estacion_de_monitoreo_n_2,estacion_de_monitoreo_n_2|em2,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2|CL_MLP_PAO_IF_Ortho_26_05_13_em2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,399.55,2026-06-05 11:46:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002616_gs_ortofoto_acceso pozos prp_130526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp.tif,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp,26_05_13,acceso_pozos_prp,acceso_pozos_prp|pozos_prp|acceso_a_pozos,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp|CL_MLP_PAO_IF_Ortho_26_05_13_pozos_prp|CL_MLP_PAO_IF_Ortho_26_05_13_acceso_a_pozos,ok,False,,,,,nueva_candidata
GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,954.304,2026-06-05 11:46:33,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002617_gs_ortofoto_subestacion_el mauro_prioridad 1_13_05_26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro.tif,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,26_05_13,subestacion_el_mauro,subestacion_el_mauro,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,ok,False,,,,,nueva_candidata
GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,156.937,2026-06-05 11:46:35,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002618_gs_ortofoto_em2-2_13-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2.tif,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,26_05_13,em2_2,em2_2,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,213.754,2026-06-05 11:46:39,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002619_gs_ortofoto_ebd_130526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_ebd,CL_MLP_PAO_IF_Ortho_26_05_13_ebd.tif,CL_MLP_PAO_IF_Ortho_26_05_13_ebd,26_05_13,ebd,ebd,CL_MLP_PAO_IF_Ortho_26_05_13_ebd,ok,False,,,,,nueva_candidata
GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,820.834,2026-06-05 11:46:48,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002620_gs_ortofoto_ed2_13-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_ed2,CL_MLP_PAO_IF_Ortho_26_05_13_ed2.tif,CL_MLP_PAO_IF_Ortho_26_05_13_ed2,26_05_13,ed2,ed2,CL_MLP_PAO_IF_Ortho_26_05_13_ed2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,56.175,2026-06-05 11:46:51,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002621_gs_ortofoto_estacion de bombeo nº3_13_05_26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_bombeo_no3,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_bombeo_no3.tif,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_bombeo_no3,26_05_13,estacion_de_bombeo_no3,estacion_de_bombeo_no3|eb3,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_bombeo_no3|CL_MLP_PAO_IF_Ortho_26_05_13_eb3,ok,False,,,,,nueva_candidata
