file_name,stem,extension,path,relative_path,size_mb,modified_at,top_folder,is_in_control_folder,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,expected_sector_candidates,expected_stem_candidates,date_warning,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status,date_exists_in_mosaic,same_date_mosaic_examples,triage_status
GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,32.658,2026-06-11 10:39:11,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_09_edt,CL_MLP_PAO_IF_Ortho_26_05_09_edt.tif,CL_MLP_PAO_IF_Ortho_26_05_09_edt,26_05_09,edt,edt,CL_MLP_PAO_IF_Ortho_26_05_09_edt,,ok,True,Path,//amssclgis10.ams.gmams.cl/cl_mlp_pao/puerto_punta_chungo_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_edt.tif,cl_mlp_pao_if_ortho_26_05_09_edt.tif,cl_mlp_pao_if_ortho_26_05_09_edt,ya_cargada,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/puerto_punta_chungo_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_edt.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_estacion_cabecera.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_puerto_punta_chungo_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_ev2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_em1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_09_ev1.tif,ya_cargada
GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026),.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,32.534,2026-06-11 10:39:15,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_08_dep13_pv5,CL_MLP_PAO_IF_Ortho_26_05_08_dep13_pv5.tif,CL_MLP_PAO_IF_Ortho_26_05_08_dep13_pv5,26_05_08,dep13_pv5,dep13_pv5,CL_MLP_PAO_IF_Ortho_26_05_08_dep13_pv5,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_pozos_prp.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_ebd.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_acceso_a_pozos.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_em4.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_subestacion-el-mauro_a_e35.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,348.052,2026-06-11 10:39:20,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_08_patio_sdrnp,CL_MLP_PAO_IF_Ortho_26_05_08_patio_sdrnp.tif,CL_MLP_PAO_IF_Ortho_26_05_08_patio_sdrnp,26_05_08,patio_sdrnp,patio_sdrnp,CL_MLP_PAO_IF_Ortho_26_05_08_patio_sdrnp,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_pozos_prp.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_ebd.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_acceso_a_pozos.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_em4.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_08_subestacion-el-mauro_a_e35.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,2.235,2026-06-11 10:39:21,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,36.005,2026-06-11 10:39:24,20260206_Geosupport_primera entrega,True,,,,,,,,,sin_fecha,False,,,,,sin_fecha,False,,revisar_fecha_o_nombre
GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,11.14,2026-06-11 10:39:24,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,5.468,2026-06-11 10:39:25,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,3.543,2026-06-11 10:39:26,20260206_Geosupport_primera entrega,True,,,,,,,,,descartar_posible_plano,False,,,,,descartar_posible_plano,False,,descartar_posible_plano
SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,717.701,2026-05-30 15:12:22,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_29_estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_estacion_de_valvulas_n_1.tif,CL_MLP_PAO_IF_Ortho_26_05_29_estacion_de_valvulas_n_1,26_05_29,estacion_de_valvulas_n_1,estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_estacion_de_valvulas_n_1,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,79.159,2026-06-05 11:44:49,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras.tif,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras,26_05_01,estacion_cabeceras,estacion_cabeceras|estacion_cabecera,CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabeceras|CL_MLP_PAO_IF_Ortho_26_05_01_estacion_cabecera,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_drone/26_05/cl_mlp_pao_if_ortho_26_05_01_em1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_01_pozos_prp.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_01_ev1.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_01_acceso_a_pozos.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,11.012,2026-06-05 11:44:50,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,CL_MLP_PAO_IF_Ortho_26_05_06_eb3.tif,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,26_05_06,eb3,eb3,CL_MLP_PAO_IF_Ortho_26_05_06_eb3,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_camino_alternativo_salamanca.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_torres_e35_a_e48.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,762.001,2026-06-05 11:44:57,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_06_ssee,CL_MLP_PAO_IF_Ortho_26_05_06_ssee.tif,CL_MLP_PAO_IF_Ortho_26_05_06_ssee,26_05_06,ssee,ssee,CL_MLP_PAO_IF_Ortho_26_05_06_ssee,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_camino_alternativo_salamanca.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_torres_e35_a_e48.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,640.965,2026-06-05 11:45:11,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125.tif,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,26_05_06,tramo_2_linea_33_kv_e_085_e_125,tramo_2_linea_33_kv_e_085_e_125,CL_MLP_PAO_IF_Ortho_26_05_06_tramo_2_linea_33_kv_e_085_e_125,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_camino_alternativo_salamanca.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_06_torres_e35_a_e48.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,63.628,2026-06-05 11:45:18,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,CL_MLP_PAO_IF_Ortho_26_05_10_ed1.tif,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,26_05_10,ed1,ed1,CL_MLP_PAO_IF_Ortho_26_05_10_ed1,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,102.047,2026-06-05 11:45:22,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp.tif,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp,26_05_10,helipuerto_mauro_mlp,helipuerto_mauro_mlp,CL_MLP_PAO_IF_Ortho_26_05_10_helipuerto_mauro_mlp,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,156.844,2026-06-05 11:45:24,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b.tif,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,26_05_10,patio_19b,patio_19b,CL_MLP_PAO_IF_Ortho_26_05_10_patio_19b,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,71.19,2026-06-05 11:45:29,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_10_em2,CL_MLP_PAO_IF_Ortho_26_05_10_em2.tif,CL_MLP_PAO_IF_Ortho_26_05_10_em2,26_05_10,em2,em2,CL_MLP_PAO_IF_Ortho_26_05_10_em2,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,3217.563,2026-06-05 11:45:59,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084.tif,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,26_05_07,tramo_2_linea_33_kv_e_048_e_084,tramo_2_linea_33_kv_e_048_e_084,CL_MLP_PAO_IF_Ortho_26_05_07_tramo_2_linea_33_kv_e_048_e_084,,ok,False,,,,,nueva_candidata,True,//amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_07_em2_s2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_07_ed2.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/chacay_el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_07_em3.tif | //amssclgis10.ams.gmams.cl/cl_mlp_pao/el_mauro_drone/26_05/cl_mlp_pao_if_ortho_26_05_07_estacion_intermedia.tif,revisar_fecha_existente_en_mosaico
GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,264.282,2026-06-05 11:46:07,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2.tif,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,26_05_10,tramo_1_linea_33_kv_e_125_ml_eb2,tramo_1_linea_33_kv_e_125_ml_eb2,CL_MLP_PAO_IF_Ortho_26_05_10_tramo_1_linea_33_kv_e_125_ml_eb2,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,531.553,2026-06-05 11:46:15,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2.tif,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2,26_05_13,estacion_de_monitoreo_n_2,estacion_de_monitoreo_n_2,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_de_monitoreo_n_2,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,399.55,2026-06-05 11:46:24,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp.tif,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp,26_05_13,acceso_pozos_prp,acceso_pozos_prp,CL_MLP_PAO_IF_Ortho_26_05_13_acceso_pozos_prp,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,954.304,2026-06-05 11:46:33,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro.tif,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,26_05_13,subestacion_el_mauro,subestacion_el_mauro,CL_MLP_PAO_IF_Ortho_26_05_13_subestacion_el_mauro,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,156.937,2026-06-05 11:46:35,20260519_Geosupport,False,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2.tif,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,26_05_13,em2_2,em2_2,CL_MLP_PAO_IF_Ortho_26_05_13_em2_2,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
